"line","l_area","l_perimeter","l_length","l_width","l_apex","l_base","t_area","t_perimeter","t_length","t_width","t_apex","t_base","r_area","r_perimeter","r_length","r_width","r_apex","r_base"
"PI363531",49.1872313305504,34.4789323224316,8.52463821626834,7.26448257731796,84.7017449955922,97.9083325680362,47.440791762958,34.105706472263,8.38652031772705,8.10159050580766,92.2734460736859,109.340032589161,47.5933859468869,34.2534394803949,8.20967752359884,7.11458352605798,85.4049618602724,98.7003267767745
"PI363565",47.2827576669699,33.8872154975777,8.05173439430252,7.22348222796745,87.6125886029429,100.94289605385,45.560349055879,33.8955224940171,8.7656802281487,7.80641418426399,87.4419435973056,104.379166368532,46.8688480906321,34.4951007372886,8.3173816307347,7.23496939525949,81.868647473783,93.9532542043429
"PI363566",49.6228258087328,34.3325918397263,8.5700043264689,7.64034383693172,87.6741946524646,100.51274825482,46.3684272316964,33.7190624630228,8.84439916450712,7.8499947477113,87.1188749176788,104.383272333922,49.9500966011166,34.6854764909224,8.45651519530235,7.61217459018701,87.78910686114,99.9980144831771
"PI363585",39.1678766124207,30.8639406154944,8.10762245143082,6.3388211738783,78.0974899184312,92.6327309566886,37.3958655296812,30.2940294563777,8.09325720532811,6.69407747868,84.1081875077895,105.782833572628,39.8606178331347,32.1152729440304,8.10096848501242,6.32471055276996,77.4725839216965,91.3793371788117
"PI363591",49.0078363186333,33.8199115705599,8.25998367540786,7.44357671994574,87.3420542558003,99.7208537566098,50.2254758900473,34.5050785899974,8.60305018834165,8.36807976748446,93.2507189894448,109.978286453989,50.5041014730515,34.6676285424348,8.04689857352186,7.54023080137045,86.053033926666,98.6970038071193
"PI363592",45.560475870299,33.2198038492188,8.17418389430804,7.10208337038355,84.4176817806713,98.5956831425006,45.8956923679725,34.1734083460838,8.62632260131531,8.01359745094817,82.0471069574046,106.120906750484,47.3127469188477,34.098820295792,8.46188751044352,7.24304437751023,81.1679670011872,96.6032207859145
"PI363595",46.1441427193978,33.4274719886228,8.31143160925534,7.16584044025377,82.813461548984,96.7735150893842,45.1580703156814,33.624031847844,8.60208201851929,8.00093761020001,85.7798857102434,107.470537317658,47.5461611651921,33.9911240435478,8.29704187544141,7.24543626130048,85.0272727547079,97.5016775317148
"PI363596",42.074349513729,32.1199175282302,8.25799220416672,6.6518614028231,78.0558374929658,93.7809496087781,42.4256934458244,32.4220977259865,8.5721932097202,7.52921441193211,81.7366240288341,104.390181286061,42.8723633446302,32.6607992883836,8.30268085749198,6.68422274420007,77.5991468617157,93.7364786669297
"PI363597",43.0850681254746,32.1981486399858,7.82217514675092,6.92592348795613,87.9877796109539,99.2831648406966,44.8765142563356,32.9497348373768,8.21762539162036,7.93261258364913,91.0268597748159,109.768690788299,45.6463541178464,33.1758145086821,8.21471360525084,7.14923229156996,85.7223041564592,98.3488892487997
"PI363600",47.0365489991462,33.3047142251956,8.24478441096624,7.35555070309879,87.2584472043341,100.570404535155,41.1650574923603,31.7946439345146,8.07810598886066,7.52031114638739,90.1637726317942,107.921137882671,45.4188782006381,32.9828395954083,8.0020355851991,7.1925385550755,89.6745288131659,101.586762352073
"PI363604",52.9121947353016,35.5969887896207,8.59809013294297,7.73856252833358,84.5285742484308,98.788390323458,49.1616552070937,35.1320659474045,8.95162183155962,8.36338337690758,85.5338691821151,107.140011389007,53.6388899023569,36.0047382459058,8.71153944648498,7.75987347124484,83.112792495912,98.459004330179
"PI363605",49.2576882618446,34.5165410397249,8.2818142545168,7.35162124683854,87.113744842279,99.6277970667424,48.2041544994503,34.6153032899761,8.59411440664537,8.09128782347917,91.8007192528693,108.717210056745,47.9862632538194,34.3075714319382,8.37505866042042,7.30029234221503,84.1339909556162,97.2286216922651
"PI363613",42.3195710756597,32.0327944414756,7.61154575237053,7.00513912692258,86.0636085001331,102.181855935281,41.3962111234907,32.2951378588673,7.89512373394486,7.63300416910504,97.2742872580968,110.821056596867,43.4642725762226,32.194846006331,7.85443407054036,7.00466229082856,88.0426587864834,100.55594232814
"PI363615",42.7306042642805,32.2312805444936,8.04364449869797,6.86778014276694,85.857039480012,99.8506618202119,42.7646714803928,32.713021895862,8.70398491987655,7.62876635811563,80.4462889638369,104.744214827908,43.9164931924904,33.0216528727864,8.25430081918747,6.86687295666995,82.5819019872324,96.2846038371917
"PI363616",53.5047467314457,35.4723223103705,8.68964357522272,7.79632931154654,88.0295034345253,99.548494183866,51.1642158097152,35.0970292531499,8.59640811200226,8.37796269638896,94.6309538461941,109.441991136478,53.2225617054843,35.5054523432427,8.39126875418658,7.7832995478738,89.951751268928,102.15337933086
"PI363618",39.3927126030132,31.0474804014647,7.76607054134158,6.50689777084917,83.2411143502123,95.3522249028025,38.6600923431486,30.8479218289676,7.75002460026144,7.21686246932092,91.0006690069602,109.526208268375,41.1738065173093,32.6847902886354,7.67579182665216,6.81699892720459,86.8072897162003,98.7052831911192
"PI363620",51.9263503676943,34.5709365758708,8.46466032196708,7.69193312198136,89.3606265648474,102.285606842815,48.9189324838685,34.2147449873884,8.69210027635762,8.298294033862,89.8575109798333,108.960322069308,53.5691869512531,35.4115990142638,8.44377767212502,7.75851180674154,90.0356275497485,101.681065312077
