"plot","loc","year","bloc","line","l_area","l_perimeter","l_length","l_width","l_apex","l_base","t_area","t_perimeter","t_length","t_width","t_apex","t_base","r_area","r_perimeter","r_length","r_width","r_apex","r_base"
1002,"bruner",2021,1,"PI425742",48.3054288672968,35.0244387943893,8.70004591119545,7.11653116531165,79.9728615217579,97.494992870948,45.1055808932073,34.2587832079993,8.42547425474255,8.07859078590786,87.7848361940644,108.757004257662,46.2638200365744,34.5572713797655,8.79528892362465,7.14634146341463,80.7611258713305,96.6319878197373
1003,"bruner",2021,1,"PI425513",60.939701226124,38.3031854130415,10.1854118574739,7.83977075836332,77.9051494597415,93.3780387742043,57.1780098245937,37.4851199334473,9.70805224576836,8.66501221733529,84.9877108645432,106.112251675129,54.4856126869811,36.3534795828396,9.52765221157078,7.47061779732551,79.4122824906975,93.5499001584777
1004,"bruner",2021,1,"PI425531",70.8599081477484,41.0661507354562,10.3295962274565,9.09707228219823,84.7243408785096,99.1237840801347,74.0812005872788,42.7390106383669,10.4764538628993,9.88366875472033,89.1046175652516,108.170332478536,69.2896731151602,41.7483749644469,10.3974389252421,8.99402461237727,82.514952464023,100.742194255533
1005,"bruner",2021,1,"PI363781",63.4435855931507,38.2675302729782,10.4003557480295,8.2366558752843,76.9015965163428,94.9482602888244,57.1263861972753,37.2625845408114,9.59187077857029,9.03314086551759,88.1466221499728,108.419529247261,61.750985446118,38.2220013723593,10.1438800635442,8.28612139373641,78.5259591694756,96.8203215350815
1008,"bruner",2021,1,"PI368274",58.357757516371,36.6415948688201,9.86825606218382,7.97929368197625,82.8301074658167,93.3123360195989,57.3417559774217,36.9141898435914,9.03122883078174,9.02183534299779,89.8611426902522,111.519176344384,56.7337313788049,36.0397960191787,9.29115156202622,8.00435803639976,87.0115478083196,99.4810026222409
1009,"bruner",2021,1,"PI271403",54.1399622259566,36.4380506069825,8.92324003102625,7.66825207121452,86.0052546305195,99.7384590502626,55.2467130551268,37.2422989724428,9.24669028732593,8.8911972501322,89.3990207097348,110.038500814287,54.0027624739721,36.5802245975802,8.99127116890122,7.70663387978142,86.9980829177966,98.0267406149606
101,"aea",2021,1,"PI425859",72.4494066372611,41.7247785839482,9.72987304039801,8.79227053140097,96.6151888410137,105.898479499599,72.2775239795561,42.8589310090323,9.9951690821256,10.1787439613527,91.3791945798797,113.094385803393,77.1045648673248,43.0306002546624,11.1227672064583,9.06280193236715,85.9944819245804,96.9378250244164
1011,"bruner",2021,1,"PI376855",61.5077090967742,38.0063698870059,10.0727321115084,8.262,82.3905671408982,98.1744455009599,63.3298738862296,39.3655945803247,9.90098924731183,9.37410752688172,88.3605956267714,109.02929999643,66.1787284918488,39.855642541406,9.76902166099016,8.47470967741936,86.4541967405957,101.357327669762
1012,"bruner",2021,1,"PI425515",55.3776542717897,36.3152099096064,10.3400756497363,7.69793131948915,71.1307284450313,91.0753579552163,67.0323745164931,40.5150872580609,10.9543915660431,9.16994528649632,83.8094748552959,102.65814143222,67.4987077189554,39.8023385206513,10.4770328703124,8.49163366733641,79.3790425420847,96.8295717604633
1013,"bruner",2021,1,"PI163110",56.7282870964903,37.3346329281889,9.04025544399954,7.95088410916625,86.3750792362662,100.657768678376,49.0784680938104,34.2683493306725,8.40063185010661,8.27726136359047,87.1882646441086,110.416729692783,60.2096918055395,37.7071509429958,9.19176051716403,8.17130521528762,86.5540492415569,99.935125847885
1014,"bruner",2021,1,"PI363360",70.1269570903262,39.4585216842377,9.28578787857716,9.0392748105059,103.774357966206,110.061938367969,75.9239702366988,43.5092707479513,9.82301639344262,10.2548866560903,98.5388985341934,113.467721589099,79.1720255671549,42.9042109525149,10.4741617337117,9.24379411246254,86.7760064164341,99.3139251028988
1015,"bruner",2021,1,"PI425573",46.9808960342377,33.2812924934907,6.80802024949809,7.30830348191302,98.6794560647506,111.148683445863,48.16097805601,33.6405253638223,8.45825443706815,8.05347947432597,91.7871903190152,107.872149906403,43.855987977324,32.5455083486722,7.78345588373212,6.98323515332159,86.6829094042781,102.715268307892
1016,"bruner",2021,1,"PI363189",40.4097270200233,30.8865857664958,7.98292589478009,6.58316867633112,87.5758833546964,99.081563396216,43.9729626072362,32.7098830827475,8.32739899742582,7.67544650679673,80.9594620579727,106.45966295685,43.5972504959766,32.3261921583388,8.22861824401944,6.78302343855846,81.2272846908996,97.8384923022494
1017,"bruner",2021,1,"PI363380",56.3899226773749,36.5656364950431,8.39824210853246,8.2818865285427,97.2764210997629,110.191377008146,55.6559060436415,37.4559162103903,9.67466561762392,8.70141620771046,86.67930246766,106.129114053627,52.5875973743679,36.5597677885267,9.0732849248558,7.62439898592534,80.4281660280207,98.6603056394001
1018,"bruner",2021,1,"PI426149",48.3689553746004,32.6836448861744,8.83871073297627,7.07382475784235,87.3639318462463,98.3973013690283,43.2448268193975,31.6082865692563,8.3455522971652,7.57677952545988,91.5985745463784,107.041888395112,45.4616769816683,31.6942369107812,8.40703938233256,6.74402381587132,85.864764905156,97.6350310417204
